,possessionTeam,defensiveTeam,yardlineSide,passResult,offenseFormation,personnelO,personnelD,dropBackType,pff_passCoverage,pff_passCoverageType
180,BUF,PIT,BUF,I,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-2,Zone
181,PIT,BUF,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
182,PIT,BUF,PIT,S,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
183,BUF,PIT,BUF,I,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
184,PIT,BUF,PIT,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
185,PIT,BUF,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
186,PIT,BUF,PIT,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
187,BUF,PIT,BUF,C,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-6,Zone
188,BUF,PIT,BUF,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
189,BUF,PIT,UNK,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
190,BUF,PIT,PIT,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
191,PIT,BUF,PIT,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Quarters,Zone
192,PIT,BUF,PIT,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
193,BUF,PIT,PIT,I,EMPTY,"0 RB, 0 TE, 5 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-2,Zone
194,BUF,PIT,PIT,S,EMPTY,"0 RB, 0 TE, 5 WR","2 DL, 3 LB, 6 DB",SCRAMBLE,Cover-3,Zone
195,PIT,BUF,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-6,Zone
196,PIT,BUF,BUF,S,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
197,PIT,BUF,PIT,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
198,BUF,PIT,BUF,C,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-6,Zone
199,BUF,PIT,BUF,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",UNKNOWN,Cover-1,Man
200,BUF,PIT,BUF,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
201,BUF,PIT,BUF,C,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
202,BUF,PIT,BUF,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
203,BUF,PIT,PIT,C,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 4 LB, 5 DB",UNKNOWN,Cover-1,Man
204,BUF,PIT,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
205,BUF,PIT,PIT,C,SHOTGUN,"0 RB, 1 TE, 4 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
206,BUF,PIT,PIT,I,SHOTGUN,"0 RB, 0 TE, 5 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Red Zone,Other
207,BUF,PIT,PIT,C,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-0,Man
208,PIT,BUF,PIT,IN,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Quarters,Zone
209,PIT,BUF,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
210,PIT,BUF,BUF,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Red Zone,Other
211,BUF,PIT,BUF,C,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
212,BUF,PIT,BUF,I,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-6,Zone
213,BUF,PIT,BUF,C,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
214,BUF,PIT,BUF,C,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
215,BUF,PIT,PIT,I,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
216,BUF,PIT,PIT,I,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
217,BUF,PIT,PIT,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-2,Zone
218,BUF,PIT,PIT,I,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-2,Zone
219,PIT,BUF,PIT,I,PISTOL,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
220,PIT,BUF,PIT,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
221,PIT,BUF,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
222,PIT,BUF,BUF,I,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Bracket,Other
223,PIT,BUF,BUF,C,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Red Zone,Other
224,BUF,PIT,BUF,C,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
225,BUF,PIT,BUF,I,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
226,BUF,PIT,BUF,R,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",SCRAMBLE,Cover-1,Man
227,BUF,PIT,UNK,I,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
228,BUF,PIT,UNK,C,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-2,Zone
229,PIT,BUF,BUF,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-1,Man
230,PIT,BUF,BUF,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Red Zone,Other
231,BUF,PIT,BUF,I,EMPTY,"0 RB, 0 TE, 5 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
232,BUF,PIT,BUF,S,EMPTY,"0 RB, 0 TE, 5 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-2,Zone
233,BUF,PIT,BUF,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
234,BUF,PIT,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Red Zone,Other
235,PIT,BUF,PIT,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-3,Zone
236,PIT,BUF,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
237,PIT,BUF,BUF,R,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Quarters,Zone
238,PIT,BUF,BUF,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
239,PIT,BUF,BUF,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
240,BUF,PIT,BUF,I,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
241,BUF,PIT,BUF,I,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
242,BUF,PIT,BUF,I,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
243,BUF,PIT,BUF,C,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
244,BUF,PIT,UNK,C,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
245,BUF,PIT,PIT,S,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",SCRAMBLE,Cover-3,Zone
246,BUF,PIT,PIT,C,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
247,BUF,PIT,PIT,C,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
248,BUF,PIT,PIT,C,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
249,BUF,PIT,PIT,I,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",UNKNOWN,Cover-3,Zone
250,BUF,PIT,PIT,I,EMPTY,"1 RB, 0 TE, 4 WR","2 DL, 3 LB, 6 DB",UNKNOWN,Cover-3,Zone
251,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
252,NYJ,CAR,NYJ,S,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
253,CAR,NYJ,CAR,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
254,NYJ,CAR,NYJ,I,I_FORM,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",SCRAMBLE,Quarters,Zone
255,NYJ,CAR,NYJ,I,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
256,CAR,NYJ,UNK,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
257,CAR,NYJ,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
258,CAR,NYJ,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
259,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
260,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
261,CAR,NYJ,CAR,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
262,CAR,NYJ,CAR,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
263,CAR,NYJ,CAR,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
264,CAR,NYJ,NYJ,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
265,CAR,NYJ,NYJ,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
266,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
267,NYJ,CAR,CAR,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",UNKNOWN,Cover-3,Zone
268,NYJ,CAR,CAR,IN,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
269,CAR,NYJ,NYJ,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
270,CAR,NYJ,NYJ,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,Red Zone,Other
271,CAR,NYJ,NYJ,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
272,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",SCRAMBLE,Cover-3,Zone
273,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
274,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
275,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
276,NYJ,CAR,CAR,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
277,CAR,NYJ,CAR,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Quarters,Zone
278,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
279,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
280,NYJ,CAR,NYJ,S,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
281,CAR,NYJ,CAR,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
282,CAR,NYJ,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
283,CAR,NYJ,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
284,CAR,NYJ,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
285,CAR,NYJ,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
286,CAR,NYJ,CAR,I,I_FORM,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
287,CAR,NYJ,CAR,S,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
288,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
289,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",UNKNOWN,Cover-1,Man
290,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
291,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
292,CAR,NYJ,CAR,C,I_FORM,"2 RB, 1 TE, 2 WR","4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-1,Man
293,CAR,NYJ,CAR,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
294,CAR,NYJ,CAR,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
295,CAR,NYJ,CAR,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
296,NYJ,CAR,NYJ,S,SHOTGUN,"2 RB, 1 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
297,NYJ,CAR,NYJ,C,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
298,CAR,NYJ,CAR,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
299,CAR,NYJ,CAR,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
300,NYJ,CAR,NYJ,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
301,NYJ,CAR,CAR,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
302,NYJ,CAR,CAR,C,I_FORM,"1 RB, 3 TE, 1 WR","4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-1,Man
303,NYJ,CAR,CAR,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",SCRAMBLE,Cover-6,Zone
304,CAR,NYJ,CAR,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
305,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
306,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",SCRAMBLE,Cover-3,Zone
307,NYJ,CAR,NYJ,S,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
308,CAR,NYJ,NYJ,I,I_FORM,"2 RB, 1 TE, 2 WR","4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,Cover-1,Man
309,CAR,NYJ,NYJ,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
310,CAR,NYJ,NYJ,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 2 LB, 6 DB",TRADITIONAL,Cover-1,Man
311,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
312,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",UNKNOWN,Quarters,Zone
313,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
314,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
315,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
316,NYJ,CAR,NYJ,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
317,NYJ,CAR,NYJ,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
318,NYJ,CAR,UNK,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
319,NYJ,CAR,CAR,S,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Bracket,Other
320,NYJ,CAR,CAR,C,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
321,NYJ,CAR,CAR,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Red Zone,Other
322,NYJ,CAR,CAR,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-0,Man
323,MIN,CIN,MIN,C,SINGLEBACK,"2 RB, 1 TE, 2 WR","5 DL, 2 LB, 4 DB",TRADITIONAL,Cover-3,Zone
324,MIN,CIN,MIN,C,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
325,MIN,CIN,MIN,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-3,Zone
326,MIN,CIN,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
327,MIN,CIN,MIN,C,SHOTGUN,"1 RB, 0 TE, 4 WR","3 DL, 2 LB, 6 DB",TRADITIONAL,Cover-3,Zone
328,CIN,MIN,CIN,I,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
329,MIN,CIN,MIN,I,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-0,Man
330,CIN,MIN,CIN,S,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
331,CIN,MIN,CIN,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
332,MIN,CIN,MIN,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-3,Zone
333,MIN,CIN,MIN,S,I_FORM,"2 RB, 0 TE, 3 WR","5 DL, 2 LB, 4 DB",TRADITIONAL,Cover-3,Zone
334,MIN,CIN,MIN,S,SHOTGUN,"1 RB, 0 TE, 4 WR","3 DL, 2 LB, 6 DB",TRADITIONAL,Cover-3,Zone
335,CIN,MIN,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
336,MIN,CIN,MIN,I,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
337,MIN,CIN,MIN,C,I_FORM,"2 RB, 0 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
338,MIN,CIN,UNK,C,I_FORM,"2 RB, 0 TE, 3 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,Cover-1,Man
339,MIN,CIN,CIN,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
340,CIN,MIN,CIN,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
341,CIN,MIN,CIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
342,CIN,MIN,MIN,S,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
343,CIN,MIN,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
344,CIN,MIN,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Quarters,Zone
345,CIN,MIN,MIN,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Red Zone,Other
346,MIN,CIN,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
347,MIN,CIN,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",UNKNOWN,Cover-6,Zone
348,MIN,CIN,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-3,Zone
349,MIN,CIN,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
350,CIN,MIN,CIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
351,CIN,MIN,CIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
352,CIN,MIN,CIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
353,CIN,MIN,UNK,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
354,MIN,CIN,MIN,C,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
355,MIN,CIN,MIN,C,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 1 LB, 6 DB",UNKNOWN,Cover-2,Zone
356,MIN,CIN,MIN,I,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
357,MIN,CIN,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 2 LB, 6 DB",SCRAMBLE,Cover-3,Zone
