,quarter,down,yardsToGo,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,penaltyYards,prePenaltyPlayResult,playResult,absoluteYardlineNumber,defendersInBox,pff_playAction,Inj_Occured,foul_on_play,frac_quarter_elapsed
330,1,2,7,48,0,0,0.0,-12,-12,62.0,6.0,0,0,0,0.5700000000000001
331,1,3,19,36,0,0,0.0,7,7,74.0,4.0,0,0,0,0.62
332,1,1,10,10,0,0,0.0,9,9,20.0,6.0,1,0,0,0.6699999999999999
333,1,1,10,21,0,0,0.0,-9,-9,31.0,8.0,0,0,0,0.75
334,1,3,20,11,0,0,0.0,-9,-9,21.0,5.0,0,0,0,0.84
335,1,3,5,46,0,0,0.0,0,0,56.0,7.0,0,0,0,0.99
336,2,1,10,9,0,0,0.0,0,0,101.0,6.0,0,0,0,0.0
337,2,1,10,39,0,0,0.0,4,4,71.0,7.0,0,0,0,0.16000000000000003
338,2,1,10,50,0,0,0.0,17,17,60.0,6.0,1,0,0,0.25
339,2,3,24,36,0,0,0.0,25,25,46.0,6.0,0,0,0,0.43999999999999995
340,2,1,10,25,0,7,0.0,12,12,35.0,5.0,0,0,0,0.56
341,2,3,9,38,0,7,0.0,17,17,48.0,6.0,0,0,0,0.69
342,2,1,10,45,0,7,0.0,-10,-10,65.0,7.0,1,0,0,0.73
343,2,3,7,42,0,7,0.0,13,13,68.0,6.0,0,0,0,0.8200000000000001
344,2,1,10,29,0,7,26.0,0,26,81.0,6.0,0,0,1,0.86
345,2,2,2,2,0,7,0.0,2,2,108.0,7.0,0,0,0,0.88
346,2,1,10,25,7,7,0.0,0,0,85.0,7.0,0,0,0,0.88
347,2,2,10,25,7,7,-10.0,8,-10,85.0,6.0,0,0,1,0.88
348,2,2,20,15,7,7,0.0,5,5,95.0,6.0,0,0,0,0.89
349,2,3,15,20,7,7,0.0,6,6,90.0,6.0,0,0,0,0.9
350,2,1,10,25,7,7,0.0,14,14,35.0,6.0,0,0,0,0.92
351,2,1,10,39,7,7,0.0,2,2,49.0,6.0,1,0,0,0.94
352,2,2,8,41,7,7,0.0,9,9,51.0,6.0,0,0,0,0.95
353,2,1,10,50,7,7,0.0,50,50,60.0,7.0,0,1,0,0.95
354,2,1,15,20,14,7,0.0,20,20,90.0,4.0,0,0,0,0.96
355,2,1,10,40,14,7,-10.0,8,-10,70.0,4.0,0,0,1,0.97
356,2,2,20,30,14,7,0.0,0,0,80.0,5.0,0,0,0,0.98
357,2,3,20,30,14,7,0.0,9,9,80.0,4.0,0,0,1,0.98
358,3,3,1,34,14,7,0.0,4,4,44.0,6.0,0,0,0,0.08999999999999997
359,3,1,10,38,14,7,0.0,28,28,48.0,6.0,1,0,0,0.12
360,3,2,6,30,14,7,0.0,0,0,80.0,6.0,1,0,0,0.20999999999999996
361,3,3,6,30,14,7,0.0,5,5,80.0,6.0,0,0,0,0.21999999999999997
362,3,2,3,16,14,7,0.0,14,14,94.0,7.0,0,0,0,0.35
363,3,3,2,37,21,7,0.0,10,10,73.0,6.0,0,0,0,0.51
364,3,2,26,31,21,7,0.0,0,0,79.0,6.0,0,0,0,0.5700000000000001
365,3,3,26,31,21,7,0.0,10,10,79.0,5.0,0,0,0,0.5800000000000001
366,3,1,10,21,21,7,0.0,-8,-8,31.0,7.0,1,0,0,0.63
367,3,3,16,15,21,7,0.0,15,15,25.0,4.0,0,0,0,0.73
368,3,1,10,30,21,7,0.0,0,0,40.0,6.0,1,0,0,0.78
369,3,3,4,24,21,7,0.0,0,0,34.0,6.0,0,0,0,0.83
370,3,4,4,24,21,7,0.0,24,24,34.0,8.0,0,0,0,0.83
371,4,2,5,30,24,14,0.0,0,0,40.0,8.0,0,0,0,0.08999999999999997
372,4,3,5,30,24,14,5.0,0,5,40.0,7.0,0,0,1,0.08999999999999997
373,4,2,5,40,24,14,0.0,6,6,50.0,6.0,1,0,0,0.13
374,4,2,8,48,24,14,0.0,0,0,58.0,7.0,1,0,0,0.22999999999999998
375,4,3,8,48,24,14,0.0,9,9,58.0,7.0,0,0,0,0.22999999999999998
376,4,1,10,43,24,14,0.0,8,8,67.0,6.0,0,0,0,0.28
377,4,2,2,35,24,14,0.0,34,34,75.0,6.0,0,0,0,0.31999999999999995
378,4,2,5,33,24,21,0.0,0,0,77.0,7.0,1,0,0,0.44999999999999996
379,4,3,5,33,24,21,0.0,-8,-8,77.0,6.0,0,0,0,0.44999999999999996
380,4,1,10,32,24,21,-10.0,0,-10,42.0,7.0,1,0,1,0.51
381,4,2,20,22,24,21,0.0,10,10,32.0,5.0,0,0,0,0.5700000000000001
382,4,3,10,32,24,21,0.0,-8,-8,42.0,7.0,0,0,0,0.61
383,4,1,10,5,24,21,0.0,7,7,15.0,7.0,0,0,0,0.88
384,4,2,3,12,24,21,0.0,27,27,22.0,7.0,0,0,0,0.9
385,4,1,10,39,24,21,0.0,0,0,49.0,6.0,0,0,0,0.92
386,4,2,10,39,24,21,0.0,0,0,49.0,6.0,0,0,0,0.9299999999999999
387,4,3,10,39,24,21,0.0,6,6,49.0,6.0,0,0,0,0.9299999999999999
388,4,4,4,45,24,21,0.0,6,6,55.0,6.0,0,0,0,0.96
389,4,1,10,49,24,21,0.0,14,14,61.0,6.0,0,0,0,0.98
390,5,1,10,35,24,24,0.0,5,5,45.0,6.0,1,0,0,0.42000000000000004
391,5,3,3,42,24,24,0.0,-6,-6,52.0,6.0,0,0,0,0.51
392,5,2,11,20,24,24,0.0,0,0,90.0,7.0,0,0,0,0.6
393,5,3,11,20,24,24,0.0,7,7,90.0,5.0,0,0,0,0.61
394,5,3,6,14,24,24,0.0,0,0,24.0,6.0,0,0,0,0.74
395,5,2,10,37,24,24,5.0,0,5,73.0,7.0,1,0,1,0.79
396,5,1,10,42,24,24,0.0,3,3,68.0,7.0,1,0,0,0.8
397,5,3,2,50,24,24,0.0,12,12,60.0,7.0,0,0,0,0.85
398,5,4,1,48,24,24,0.0,32,32,58.0,9.0,1,0,0,0.96
399,1,1,10,35,0,0,0.0,22,22,75.0,7.0,1,0,0,0.050000000000000044
400,1,2,8,41,0,0,0.0,0,0,51.0,5.0,0,0,0,0.14
401,1,3,8,41,0,0,0.0,6,6,51.0,5.0,0,0,0,0.14
402,1,1,10,25,0,0,0.0,0,0,35.0,6.0,0,0,0,0.30000000000000004
403,1,3,18,33,0,0,0.0,0,0,43.0,6.0,0,0,0,0.35
404,1,2,1,39,0,0,0.0,23,23,71.0,7.0,1,0,0,0.43999999999999995
405,1,3,6,12,0,0,0.0,7,7,98.0,6.0,0,0,0,0.5700000000000001
406,1,1,5,5,0,0,0.0,5,5,105.0,7.0,1,0,0,0.62
407,1,1,10,18,0,7,0.0,0,0,92.0,6.0,0,0,0,0.63
408,1,2,3,45,0,7,15.0,0,15,65.0,7.0,0,0,1,0.72
409,1,1,10,40,0,7,0.0,-10,-10,50.0,8.0,1,0,0,0.73
410,1,2,20,50,0,7,0.0,12,12,60.0,7.0,1,0,0,0.78
411,1,3,8,38,0,7,0.0,12,12,48.0,6.0,0,0,0,0.83
412,1,3,2,18,0,7,0.0,1,1,28.0,7.0,0,0,0,0.94
413,1,4,1,17,0,7,0.0,7,7,27.0,6.0,0,0,0,0.99
414,2,2,9,9,0,7,0.0,3,3,101.0,6.0,0,0,0,0.050000000000000044
415,2,3,6,6,0,7,0.0,6,6,104.0,7.0,0,0,0,0.09999999999999998
416,2,2,7,25,7,7,0.0,29,29,85.0,7.0,1,0,0,0.14
417,2,1,10,46,7,7,0.0,8,8,56.0,7.0,0,0,0,0.18999999999999995
418,2,2,7,28,7,14,0.0,2,2,38.0,7.0,1,0,0,0.29000000000000004
419,2,3,5,30,7,14,0.0,6,6,40.0,6.0,0,0,0,0.33999999999999997
420,2,3,15,38,7,14,0.0,7,7,72.0,5.0,0,0,0,0.53
421,2,1,10,25,10,14,15.0,7,22,85.0,7.0,1,0,1,0.5900000000000001
422,2,1,10,36,10,14,0.0,23,23,46.0,7.0,1,0,0,0.69
423,2,2,7,10,10,14,0.0,7,7,20.0,8.0,1,0,0,0.79
424,2,1,10,20,10,21,0.0,10,10,30.0,7.0,1,0,0,0.85
425,2,2,7,33,10,21,0.0,-1,-1,43.0,7.0,1,0,0,0.9
426,2,3,8,32,10,21,0.0,0,0,42.0,6.0,0,0,0,0.91
427,2,2,14,21,10,28,0.0,-6,-6,31.0,5.0,1,0,0,0.9299999999999999
428,2,3,20,15,10,28,0.0,7,7,25.0,5.0,0,0,1,0.9299999999999999
429,2,1,10,43,10,28,0.0,0,0,53.0,5.0,0,0,0,0.96
430,2,2,10,43,10,28,0.0,18,18,53.0,6.0,0,0,0,0.96
431,2,1,10,25,10,28,0.0,3,3,35.0,6.0,0,0,0,0.97
432,2,3,7,22,10,28,0.0,0,0,32.0,3.0,0,0,0,0.99
433,3,1,10,19,10,31,0.0,35,35,91.0,8.0,1,0,0,0.010000000000000009
434,3,2,8,44,10,31,0.0,8,8,54.0,7.0,1,0,0,0.08999999999999997
435,3,2,10,26,10,31,-10.0,0,-10,36.0,6.0,1,0,1,0.18999999999999995
436,3,1,10,42,10,31,0.0,0,0,52.0,7.0,0,0,0,0.24
437,3,2,10,42,10,31,15.0,0,15,52.0,6.0,0,1,1,0.25
438,3,2,9,42,10,31,0.0,0,0,68.0,6.0,0,0,0,0.30000000000000004
439,3,3,9,42,10,31,0.0,0,0,68.0,5.0,0,0,0,0.30000000000000004
440,3,3,8,21,10,31,0.0,79,79,89.0,6.0,0,0,0,0.45999999999999996
441,3,1,10,25,10,38,0.0,3,3,35.0,7.0,1,0,0,0.47
442,3,3,1,34,10,38,0.0,0,0,44.0,8.0,1,0,0,0.56
443,3,1,10,40,10,38,0.0,11,11,50.0,6.0,0,0,0,0.6
444,3,1,10,49,10,38,0.0,6,6,61.0,6.0,0,0,0,0.65
445,3,2,9,21,17,38,0.0,16,16,89.0,7.0,1,0,0,0.76
446,3,1,10,12,17,38,0.0,3,3,22.0,7.0,0,0,0,0.96
447,4,2,7,15,17,38,0.0,0,0,95.0,7.0,0,0,1,0.0
448,4,3,7,15,17,38,0.0,-8,-8,95.0,6.0,0,0,0,0.030000000000000027
449,4,2,10,47,17,38,0.0,0,0,57.0,8.0,1,0,0,0.14
450,4,3,10,47,17,38,0.0,15,15,57.0,7.0,0,0,0,0.15000000000000002
451,4,2,10,38,17,38,0.0,-8,-8,72.0,8.0,1,0,0,0.24
452,4,1,10,25,17,41,0.0,23,23,85.0,7.0,0,0,0,0.33999999999999997
453,4,1,10,48,17,41,0.0,5,5,62.0,6.0,0,0,0,0.36
454,4,2,5,47,17,41,-10.0,14,-10,57.0,6.0,0,0,1,0.4
455,4,2,15,43,17,41,5.0,6,5,67.0,6.0,1,0,1,0.43999999999999995
456,4,2,10,48,17,41,0.0,0,0,62.0,6.0,0,1,0,0.47
457,4,3,10,48,17,41,0.0,5,5,62.0,4.0,0,0,0,0.48
458,4,4,5,47,17,41,0.0,0,0,57.0,6.0,0,0,0,0.5
459,4,3,4,47,17,41,0.0,0,0,63.0,6.0,0,0,0,0.6
460,4,1,10,14,17,41,0.0,3,3,96.0,7.0,0,0,0,0.62
461,4,2,7,17,17,41,0.0,10,10,93.0,6.0,0,0,0,0.64
462,4,1,10,27,17,41,0.0,5,5,83.0,6.0,0,1,0,0.6699999999999999
463,4,2,5,32,17,41,0.0,0,0,78.0,5.0,0,0,0,0.7
464,4,3,5,32,17,41,13.0,0,13,78.0,6.0,0,0,1,0.71
465,4,1,10,45,17,41,0.0,0,0,65.0,5.0,0,0,0,0.72
466,4,2,10,45,17,41,0.0,6,6,65.0,6.0,0,0,0,0.72
467,4,3,4,49,17,41,0.0,5,5,59.0,6.0,0,0,0,0.75
468,4,1,10,44,17,41,0.0,3,3,54.0,6.0,0,0,0,0.77
469,4,2,7,41,17,41,0.0,8,8,51.0,5.0,0,1,0,0.8
470,4,1,10,33,17,41,0.0,7,7,43.0,6.0,0,0,0,0.83
471,4,1,10,17,17,41,16.0,0,16,27.0,5.0,0,0,1,0.87
472,4,0,0,2,23,41,0.0,0,0,12.0,8.0,0,0,0,0.87
473,4,1,10,41,25,41,0.0,11,11,69.0,5.0,0,0,0,0.88
474,4,1,10,48,25,41,0.0,13,13,58.0,6.0,0,0,0,0.89
475,4,1,10,35,25,41,0.0,10,10,45.0,6.0,0,1,0,0.9
476,4,1,10,25,25,41,0.0,3,3,35.0,6.0,0,0,0,0.91
477,4,2,7,22,25,41,0.0,20,20,32.0,5.0,0,0,0,0.91
478,4,0,0,2,31,41,0.0,0,0,12.0,6.0,0,0,0,0.9299999999999999
479,4,3,13,46,33,41,0.0,11,16,64.0,8.0,1,0,0,0.94
480,4,1,10,30,33,41,0.0,0,0,80.0,6.0,0,0,0,0.94
481,4,2,10,30,33,41,0.0,20,20,80.0,6.0,0,0,0,0.95
482,4,1,10,50,33,41,0.0,0,0,60.0,6.0,0,0,0,0.95
483,4,2,10,50,33,41,0.0,25,25,60.0,6.0,0,0,0,0.96
484,4,1,10,25,33,41,0.0,0,0,35.0,6.0,0,0,0,0.96
485,4,2,10,25,33,41,0.0,1,1,35.0,6.0,0,0,0,0.97
486,4,3,9,24,33,41,0.0,0,0,34.0,5.0,0,0,0,0.98
487,4,4,9,24,33,41,0.0,0,0,34.0,4.0,0,0,0,0.98
488,1,2,4,31,0,0,0.0,0,0,79.0,6.0,0,0,0,0.030000000000000027
489,1,3,4,31,0,0,0.0,0,0,79.0,6.0,0,0,0,0.040000000000000036
490,1,1,10,21,0,0,-5.0,0,-5,31.0,7.0,0,0,0,0.050000000000000044
491,1,3,15,16,0,0,0.0,13,13,26.0,6.0,0,0,0,0.06999999999999995
492,1,1,10,27,0,0,0.0,0,0,83.0,8.0,1,0,0,0.16000000000000003
493,1,1,10,44,0,0,0.0,-2,-2,66.0,7.0,1,0,0,0.22999999999999998
494,1,2,12,42,0,0,0.0,8,8,68.0,6.0,0,0,0,0.28
495,1,3,4,50,0,0,0.0,7,7,60.0,6.0,0,0,0,0.31000000000000005
496,1,3,9,42,0,0,0.0,40,40,52.0,7.0,0,0,0,0.44999999999999996
497,1,1,10,25,7,0,0.0,33,33,35.0,6.0,1,0,0,0.56
498,1,1,20,48,7,0,0.0,15,15,58.0,7.0,1,0,0,0.64
499,1,3,5,37,7,0,0.0,0,0,73.0,6.0,0,0,0,0.6799999999999999
500,1,1,10,45,7,0,0.0,17,17,65.0,7.0,1,0,0,0.69
501,1,1,10,38,7,0,0.0,25,25,48.0,7.0,0,0,0,0.73
502,1,2,4,7,7,0,0.0,0,0,17.0,8.0,0,0,0,0.83
503,1,3,4,7,7,0,0.0,7,7,17.0,7.0,0,0,0,0.83
504,1,2,17,29,14,0,0.0,0,0,39.0,5.0,0,0,0,1.0
505,2,3,17,29,14,0,0.0,27,27,81.0,4.0,0,0,0,0.0
506,2,2,9,30,14,0,0.0,0,0,40.0,8.0,1,0,0,0.10999999999999999
507,2,3,9,30,14,0,-10.0,0,-10,40.0,6.0,0,0,1,0.12
508,2,3,19,40,14,0,15.0,0,15,50.0,5.0,0,0,1,0.13
509,2,2,7,22,14,0,0.0,22,22,32.0,7.0,0,0,0,0.17000000000000004
510,2,2,7,27,14,7,0.0,24,24,37.0,8.0,1,0,0,0.22999999999999998
511,2,2,2,41,14,7,0.0,0,0,69.0,8.0,1,0,0,0.29000000000000004
512,2,3,2,41,14,7,0.0,12,12,69.0,6.0,0,0,0,0.30000000000000004
513,2,2,13,32,14,7,0.0,10,10,78.0,6.0,0,0,0,0.4
514,2,3,3,22,14,7,0.0,0,0,88.0,5.0,0,0,0,0.44999999999999996
515,2,1,10,47,17,7,-10.0,0,-10,57.0,6.0,0,1,1,0.62
516,2,1,20,43,17,7,0.0,7,7,67.0,6.0,0,0,0,0.63
517,2,2,13,50,17,7,0.0,0,0,60.0,6.0,0,0,0,0.6699999999999999
518,2,3,2,40,17,7,0.0,0,0,70.0,7.0,0,0,0,0.76
519,2,2,9,8,17,7,0.0,0,0,102.0,6.0,0,0,0,0.83
520,2,2,6,6,17,7,3.0,0,3,104.0,7.0,1,0,1,0.87
521,2,2,2,2,17,7,-10.0,0,-10,108.0,9.0,0,0,1,0.91
522,2,2,12,12,17,7,0.0,0,0,98.0,6.0,0,0,0,0.92
523,2,3,12,12,17,7,0.0,5,5,98.0,5.0,0,0,0,0.92
524,2,1,10,25,20,7,0.0,0,0,85.0,5.0,0,0,0,0.9299999999999999
525,2,2,10,25,20,7,0.0,0,0,85.0,6.0,0,0,0,0.94
526,2,3,10,25,20,7,0.0,0,0,85.0,5.0,0,0,0,0.94
527,2,1,10,31,20,7,0.0,7,7,41.0,6.0,0,0,0,0.96
528,2,2,3,38,20,7,0.0,2,2,48.0,5.0,0,0,0,0.97
529,2,3,1,40,20,7,0.0,52,52,50.0,6.0,0,0,0,0.97
530,2,1,8,8,20,7,0.0,8,8,102.0,6.0,0,0,0,0.99
531,3,3,5,30,27,7,0.0,0,0,40.0,6.0,0,0,0,0.07999999999999996
532,3,3,4,34,27,7,0.0,7,7,76.0,5.0,0,0,0,0.18000000000000005
533,3,1,10,11,27,7,0.0,0,0,21.0,5.0,0,0,0,0.35
534,3,3,7,14,27,7,0.0,5,5,24.0,6.0,0,0,0,0.4
535,3,1,10,43,27,7,0.0,3,3,67.0,8.0,1,0,0,0.5800000000000001
536,3,3,1,34,27,7,0.0,29,29,44.0,9.0,1,0,0,0.73
537,3,1,10,25,34,7,0.0,-3,-3,35.0,6.0,1,0,0,0.77
538,3,2,13,22,34,7,0.0,7,7,32.0,5.0,0,0,0,0.81
539,3,3,6,29,34,7,15.0,15,30,39.0,5.0,0,0,1,0.84
540,3,1,10,41,34,7,0.0,41,41,69.0,6.0,1,0,0,0.87
541,3,3,4,28,34,14,0.0,0,0,82.0,7.0,0,0,0,0.96
542,3,1,10,21,34,14,0.0,0,0,31.0,5.0,0,0,0,0.98
543,3,2,10,21,34,14,0.0,7,7,31.0,5.0,0,0,0,0.99
544,4,3,3,28,34,14,0.0,0,0,82.0,6.0,0,0,0,0.0
545,4,1,10,31,34,14,13.0,0,13,41.0,7.0,1,0,1,0.010000000000000009
546,4,3,5,49,34,14,11.0,29,40,59.0,6.0,0,0,1,0.10999999999999999
547,4,3,6,7,34,14,0.0,0,0,103.0,7.0,0,0,0,0.19999999999999996
548,4,1,10,25,37,14,0.0,9,9,85.0,5.0,0,0,0,0.19999999999999996
549,4,2,1,34,37,14,0.0,6,6,76.0,6.0,0,1,0,0.24
550,4,1,10,40,37,14,0.0,0,0,70.0,5.0,1,0,0,0.27
551,4,2,10,40,37,14,0.0,0,0,70.0,6.0,0,0,0,0.28
552,4,3,10,40,37,14,0.0,0,0,70.0,6.0,0,0,0,0.28
553,4,4,10,40,37,14,0.0,14,14,70.0,6.0,0,0,0,0.29000000000000004
554,4,2,1,37,37,14,0.0,0,0,47.0,5.0,0,0,0,0.35
555,4,1,10,39,37,14,0.0,0,0,71.0,6.0,0,0,0,0.54
556,4,2,10,39,37,14,0.0,-13,-13,71.0,6.0,0,0,0,0.55
557,4,3,23,26,37,14,0.0,5,5,84.0,4.0,0,0,0,0.5900000000000001
558,4,2,10,15,37,14,0.0,18,18,95.0,6.0,0,0,0,0.84
559,4,2,10,33,37,14,0.0,13,13,77.0,5.0,0,0,0,0.87
560,4,1,10,46,37,14,0.0,0,0,64.0,6.0,0,0,0,0.9
561,4,2,10,46,37,14,0.0,9,9,64.0,5.0,0,0,0,0.9
562,4,1,10,39,37,14,0.0,22,22,49.0,6.0,0,0,0,0.95
563,4,1,10,17,37,14,0.0,0,0,27.0,6.0,0,0,0,0.97
564,4,2,15,22,37,14,0.0,18,18,32.0,5.0,0,0,0,0.98
565,4,1,4,4,37,14,0.0,0,0,14.0,7.0,1,0,0,0.99
566,4,2,4,4,37,14,0.0,4,4,14.0,5.0,0,0,0,0.99
567,1,2,9,26,0,0,0.0,0,0,84.0,5.0,0,0,0,0.040000000000000036
568,1,3,9,26,0,0,5.0,-7,5,84.0,7.0,0,0,1,0.040000000000000036
569,1,3,4,31,0,0,0.0,10,10,79.0,6.0,0,0,0,0.07999999999999996
570,1,1,10,41,0,0,0.0,6,6,69.0,7.0,1,0,0,0.12
571,1,1,10,36,0,0,0.0,10,10,46.0,6.0,0,0,0,0.31000000000000005
572,1,1,10,26,0,0,0.0,8,8,36.0,7.0,1,0,0,0.35
573,1,2,6,23,3,0,0.0,2,2,33.0,7.0,1,0,0,0.6699999999999999
574,1,3,9,20,3,0,0.0,11,11,30.0,5.0,0,0,0,0.72
575,1,2,6,23,3,0,0.0,0,0,87.0,6.0,1,0,0,0.89
576,1,3,6,23,3,0,0.0,23,23,87.0,6.0,0,0,0,0.9
577,1,3,5,30,3,7,0.0,-9,-9,80.0,5.0,0,0,0,1.0
578,2,2,5,45,3,7,0.0,6,6,55.0,6.0,0,0,0,0.07999999999999996
579,2,2,6,35,3,7,0.0,22,22,45.0,6.0,1,0,0,0.14
580,2,2,6,9,3,7,-15.0,9,9,19.0,6.0,0,0,1,0.24
581,2,1,10,32,3,14,0.0,24,24,42.0,7.0,1,0,0,0.25
582,2,1,10,44,3,14,0.0,6,6,66.0,5.0,0,0,0,0.30000000000000004
583,2,1,10,34,3,14,0.0,10,10,76.0,8.0,1,0,0,0.42000000000000004
584,2,1,10,24,3,14,0.0,14,14,86.0,6.0,0,0,0,0.47
585,2,1,10,10,3,14,0.0,10,10,100.0,6.0,0,0,0,0.52
586,2,1,10,25,10,14,0.0,16,16,85.0,7.0,1,0,0,0.53
587,2,2,8,43,10,14,0.0,4,4,67.0,7.0,0,0,0,0.6
588,2,3,4,47,10,14,0.0,0,0,63.0,5.0,0,0,0,0.64
589,2,1,10,33,10,14,0.0,8,8,43.0,7.0,1,0,0,0.65
590,2,3,7,36,10,14,0.0,0,0,46.0,5.0,0,0,0,0.79
591,2,2,7,33,10,14,0.0,6,6,77.0,6.0,0,0,0,0.87
592,2,1,15,36,10,14,0.0,-5,-5,74.0,6.0,0,0,0,0.91
593,2,2,20,31,10,14,0.0,69,69,79.0,6.0,0,0,0,0.94
594,2,1,10,19,10,21,0.0,0,0,29.0,5.0,0,0,0,0.96
595,2,3,6,23,10,21,0.0,5,5,33.0,4.0,0,0,0,0.99
596,2,4,1,28,10,21,0.0,0,0,38.0,5.0,0,0,0,1.0
597,3,1,10,25,10,21,0.0,4,4,85.0,7.0,1,0,0,0.0
598,3,2,6,29,10,21,0.0,12,12,81.0,4.0,0,0,0,0.040000000000000036
599,3,3,5,46,10,21,0.0,0,0,64.0,7.0,0,0,0,0.16000000000000003
600,3,1,10,12,10,21,0.0,0,0,22.0,6.0,0,0,0,0.18000000000000005
601,3,3,3,19,10,21,0.0,0,0,29.0,5.0,0,0,0,0.24
602,3,1,10,48,10,21,0.0,-1,-1,62.0,7.0,1,0,0,0.32999999999999996
603,3,2,11,47,10,21,0.0,5,5,63.0,5.0,0,0,0,0.38
604,3,3,6,48,10,21,0.0,-7,-7,58.0,6.0,0,0,0,0.42000000000000004
605,3,1,10,15,10,21,0.0,0,0,25.0,7.0,0,1,0,0.47
606,3,3,8,17,10,21,0.0,-10,-10,27.0,7.0,0,0,0,0.53
607,3,1,10,49,10,21,0.0,3,3,59.0,8.0,1,0,0,0.5800000000000001
608,3,2,6,35,10,21,0.0,9,9,75.0,7.0,1,0,0,0.8200000000000001
609,3,3,4,50,10,21,0.0,0,0,60.0,5.0,0,0,0,0.9
610,3,3,12,12,10,21,0.0,16,16,22.0,5.0,0,0,0,0.96
611,4,1,10,46,10,21,0.0,0,0,64.0,5.0,0,0,0,0.08999999999999997
612,4,3,2,46,10,21,0.0,9,9,56.0,6.0,0,0,0,0.15000000000000002
613,4,2,6,33,10,21,0.0,7,7,43.0,6.0,0,0,0,0.22999999999999998
614,4,1,10,26,10,21,0.0,0,0,36.0,6.0,0,0,0,0.28
615,4,3,10,26,10,21,0.0,8,8,36.0,6.0,0,0,0,0.28
616,4,4,2,18,10,21,0.0,-9,-9,28.0,6.0,0,0,0,0.32999999999999996
617,4,1,10,27,10,21,0.0,30,30,37.0,7.0,1,0,0,0.33999999999999997
618,4,2,4,37,10,21,0.0,4,4,73.0,6.0,1,0,0,0.41000000000000003
619,4,2,6,15,10,21,0.0,15,15,95.0,7.0,0,0,0,0.55
620,4,1,10,25,10,28,0.0,13,13,85.0,5.0,0,0,0,0.55
621,4,1,10,38,10,28,0.0,8,8,72.0,5.0,0,0,0,0.5800000000000001
622,4,1,10,49,10,28,0.0,0,0,61.0,4.0,0,0,0,0.64
623,4,2,10,49,10,28,0.0,7,7,61.0,5.0,0,0,0,0.64
624,4,3,3,44,10,28,13.0,0,13,54.0,4.0,0,0,1,0.6699999999999999
625,4,1,10,31,10,28,0.0,1,1,41.0,5.0,0,0,0,0.6699999999999999
626,4,2,9,30,10,28,0.0,16,16,40.0,4.0,0,1,0,0.71
627,4,2,11,11,10,28,0.0,11,11,21.0,8.0,0,0,0,0.85
628,4,2,9,11,16,28,0.0,7,7,99.0,5.0,0,0,0,0.91
629,4,1,10,21,16,28,0.0,19,19,89.0,5.0,0,0,0,0.97
630,4,1,10,40,16,28,0.0,0,0,70.0,4.0,0,0,0,0.97
631,1,2,13,22,0,0,0.0,3,3,32.0,7.0,0,0,0,0.040000000000000036
632,1,3,10,25,0,0,0.0,0,0,35.0,5.0,0,0,0,0.08999999999999997
633,1,1,10,39,0,0,0.0,38,38,71.0,8.0,1,0,0,0.09999999999999998
634,1,1,18,31,0,0,0.0,1,1,41.0,7.0,1,0,1,0.17000000000000004
635,1,2,17,30,0,0,0.0,21,21,40.0,5.0,0,0,0,0.20999999999999996
636,1,2,24,24,0,0,0.0,8,8,34.0,5.0,0,0,0,0.31999999999999995
637,1,3,16,16,0,0,0.0,0,0,26.0,6.0,0,0,0,0.37
638,1,2,11,19,0,3,0.0,-14,-18,29.0,7.0,1,0,0,0.43000000000000005
639,1,2,5,5,0,3,0.0,0,0,15.0,5.0,0,0,0,0.43999999999999995
640,1,3,5,5,0,3,0.0,5,5,15.0,6.0,0,0,0,0.44999999999999996
641,1,2,6,39,0,10,0.0,3,3,71.0,6.0,0,0,0,0.6
642,1,3,3,42,0,10,0.0,0,0,68.0,7.0,0,0,0,0.63
643,1,2,16,14,0,10,0.0,4,4,24.0,6.0,0,0,0,0.7
644,1,3,12,18,0,10,0.0,8,8,28.0,5.0,0,0,0,0.75
645,1,3,9,33,0,10,0.0,-8,-8,43.0,5.0,0,0,0,0.9299999999999999
646,1,1,10,30,0,10,0.0,-2,-2,80.0,6.0,1,0,0,0.97
647,2,2,12,28,0,10,0.0,10,10,38.0,7.0,1,0,0,0.0
648,2,3,2,38,0,10,17.0,0,17,48.0,7.0,0,0,1,0.040000000000000036
649,2,2,5,17,0,10,0.0,17,17,93.0,6.0,0,0,0,0.26
650,2,2,10,25,0,17,0.0,12,12,85.0,5.0,0,0,0,0.27
651,2,2,8,39,0,17,0.0,11,11,71.0,6.0,0,0,0,0.33999999999999997
652,2,1,10,11,0,17,0.0,0,0,21.0,6.0,0,0,0,0.41000000000000003
653,2,2,10,11,0,17,0.0,0,0,21.0,7.0,0,0,0,0.41000000000000003
654,2,3,10,11,0,17,0.0,10,10,21.0,5.0,0,0,0,0.42000000000000004
655,2,3,1,1,0,17,0.0,1,1,11.0,10.0,1,0,0,0.54
656,2,1,10,25,6,17,0.0,0,0,35.0,7.0,1,0,0,0.54
657,2,2,10,25,6,17,0.0,0,0,35.0,6.0,0,0,0,0.55
658,2,3,10,25,6,17,0.0,18,18,35.0,6.0,0,0,0,0.56
659,2,2,6,47,6,17,0.0,8,8,57.0,7.0,1,0,0,0.65
660,2,2,10,45,6,17,0.0,4,4,65.0,7.0,0,0,0,0.75
